
央视,#genre#
CCTV-3,http://23.237.228.134/live5/CCTV3.m3u8

CCTV-3,https://stream1.freetv.fun/bdb183a9cee3d01cdd22b008c8bdc6fd71812f837348589377a4167dc4821174.ctv





CCTV-4,http://38.75.136.137:98/gslb/dsdqpub/cctv4hd.m3u8?auth=testpub

CCTV-4,http://38.75.136.137:98/gslb/dsdqca/cctv4hd.m3u8?auth=test20251009

CCTV-4,http://keke.kandiantv.cn/migu720p.php?id=608807419

CCTV-4,http://tvlist.top/jd/index.php?id=cctv4&qt=183.224.122.114:8014

CCTV-4,https://stream1.freetv.fun/5544501f0010f6da879db06b1673787a54bcf89299a25e4ef0e3257589573a72.ctv

CCTV-4,https://stream1.freetv.fun/324702496de755b2672b3476e382f86405a7cc2d8b54c647009ceffbbb4b7860.ctv



CCTV-5,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub

CCTV-5,http://38.75.136.137:98/gslb/dsdqca/cctv5hd.m3u8?auth=test20251009

CCTV-5,http://keke.kandiantv.cn/migu720p.php?id=641886683

CCTV-5,http://tvlist.top/jd/index.php?id=cctv5&qt=183.224.122.114:8014

CCTV-5,https://stream1.freetv.fun/2ff5b3148dddafe687a60e498d6eddd864c5ac6955eb7377d8ddb3ef9f5049c4.ctv

CCTV-5,https://stream1.freetv.fun/1fb11a4dfd0caa1d4b3cb3587d86139d1b1741d1aaa98e4d18e88dc6860ca486.ctv

CCTV-5,https://stream1.freetv.fun/40710de671d35439e7b352aad3066e07cdaeb78312280215f469628adb873a16.ctv




CCTV-5+http://38.75.136.137:98/gslb/dsdqpub/cctv5p.m3u8?auth=testpub

CCTV-5,http://38.75.136.137:98/gslb/dsdqca/cctv5p.m3u8?auth=test20251009

CCTV-5+,http://keke.kandiantv.cn/migu720p.php?id=641886773

CCTV-5+,http://tvlist.top/jd/index.php?id=cctv5p&qt=183.224.122.114:8014

CCTV-5+,http://dentist.dsmv.top:7777/udp/239.49.8.18:9610

CCTV-5+,http://23.237.228.134/live5/CCTV5p.m3u8

CCTV-5+,http://tvlist.top/jd/index.php?id=cctv5p&qt=183.224.122.114:8014

CCTV-5+,http://218.206.221.78:90/hls/18/index.m3u8

CCTV-5+,https://stream1.freetv.fun/243ddd7b11916633765935d39b709c80262bc4412152f9914d1574275dc7c316.m3u8

CCTV-5+,https://stream1.freetv.fun/a0c61e4f762cb3fb0688e4f03a253d56e07be8276135173b4edf6ee2fc1ad7b5.ctv






CCTV-6,http://38.75.136.137:98/gslb/dsdqpub/cctv6hd.m3u8?auth=testpub

CCTV-6,http://38.75.136.137:98/gslb/dsdqca/cctv6hd.m3u8?auth=test20251009

CCTV-6,http://keke.kandiantv.cn/migu720p.php?id=624878396

CCTV-6,http://tvlist.top/jd/index.php?id=cctv6&qt=183.224.122.114:8014

CCTV-6,https://stream1.freetv.fun/a2e70e8d032710bf9eb0cb9f6c1533439ba7f36783684be8624ab36011dbbc8a.ctv

CCTV-6,https://stream1.freetv.fun/6b0de800899d07ca1cb5210d6dd850795e9c2db2335b5b51eb8b7d2e9ac2694a.ctv

CCTV-6,https://stream1.freetv.fun/f2a3f4d8ff377b5c5fb5eadcb530e207bb3c8a43f7d674e2edd6da7f850b010b.m3u8







CCTV-7,http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub

CCTV-7,http://38.75.136.137:98/gslb/dsdqca/cctv7hd.m3u8?auth=test20251009

CCTV-7,http://tvlist.top/jd/index.php?id=cctv7&qt=183.224.122.114:8014

CCTV-7,http://183.7.172.224:8888/hls/23/index.m3u8

CCTV-7,https://stream1.freetv.fun/085cc8320b47039f91c89f261b3bde134c04438bf58155988cdd2120c8ae5c1c.m3u8







CCTV-8,http://38.75.136.137:98/gslb/dsdqpub/cctv8hd.m3u8?auth=testpub

CCTV-8,http://38.75.136.137:98/gslb/dsdqca/cctv8hd.m3u8?auth=test20251009

CCTV-8,http://tvlist.top/jd/index.php?id=cctv8&qt=183.224.122.114:8014

CCTV-8,https://stream1.freetv.fun/1ee7e8bd2c72e2822732aaf94577ff483f747393d110bfd9908488881c3cde1f.ctv

CCTV-8,https://stream1.freetv.fun/d364d09e864cf08e16cd421bb667fc4e0e1df3be6ff0b7aea225b60e592c8712.ctv

CCTV-8,https://stream1.freetv.fun/8f3184b6f82017ea63cc931c2a42e35e5737558486eb38ff11317da4410aa6a7.m3u8






CCTV-9,http://38.75.136.137:98/gslb/dsdqpub/cctv9hd.m3u8?auth=testpub

CCTV-9,http://38.75.136.137:98/gslb/dsdqca/cctv9hd.m3u8?auth=test20251009

CCTV-9http://keke.kandiantv.cn/migu720p.php?id=673168140

CCTV-9,http://tvlist.top/jd/index.php?id=cctv9&qt=183.224.122.114:8014

CCTV-9,https://stream1.freetv.fun/72df79b1a6e2e9f481761c6f925aa275908f41120aea73c241ba767234402730.ctv

CCTV-9,https://stream1.freetv.fun/703c0af497d666a2d6b6c245e1487acf4a5e1eca1e25c82595bad5cde7bb3600.ctv

CCTV-9,https://stream1.freetv.fun/468810bb8a5aea0738c0e707e4b0ed227aeb431a11a977aa1a43fd542997f525.m3u8




CCTV-10,http://38.75.136.137:98/gslb/dsdqpub/cctv10hd.m3u8?auth=testpub

CCTV-10,http://38.75.136.137:98/gslb/dsdqca/cctv10hd.m3u8?auth=test20251009

CCTV-10,http://keke.kandiantv.cn/migu720p.php?id=624878405

CCTV-10,http://tvlist.top/jd/index.php?id=cctv10&qt=183.224.122.114:8014

CCTV-10,http://www.wxzmz.com:8800/udp/239.49.8.54:9818

CCTV-10,https://stream1.freetv.fun/7be7c35c3442bf567741e0aa31a3c15453f77be76bc261e0d9936dd02451743f.ctv

CCTV-10,https://stream1.freetv.fun/b5623236fec5328e33430865dd3f496d5d0677531de9198706ea6ebf30261c7c.ctv

CCTV-10,https://stream1.freetv.fun/29aeb5447f4424ff3aa62e8c486c7405bc321efe53cfe922bd257409d5afb125.ctv

CCTV-10,https://stream1.freetv.fun/8aba1aa255bea8fbd13fbd8b5596b5a25b2b2b912f1754c3b987f851dabbe68e.m3u8






CCTV-11,http://38.75.136.137:98/gslb/dsdqpub/cctv11hd.m3u8?auth=testpub

CCTV-11,http://38.75.136.137:98/gslb/dsdqca/cctv11hd.m3u8?auth=test20251009

CCTV-11,http://keke.kandiantv.cn/migu720p.php?id=667987558

CCTV-11,http://tvlist.top/jd/index.php?id=cctv11&qt=183.224.122.114:8014

CCTV-11,https://play.kankanlive.com/live/1698423476198918.m3u8

CCTV-11,https://stream1.freetv.fun/148fb47fd2e143ca8a0c500fd4c7bb9162ac2be4db17fb81ebe9dced348d93cc.ctv

CCTV-11,https://stream1.freetv.fun/6ba4b8f02bff74ce5171e23abaeba2663203fa82ab49744698d429566f706afe.ctv

CCTV-11,https://stream1.freetv.fun/c23a4f52a9d9d0b34759b80498722011be190bd0d11d4425312946cb5f42cc75.ctv





CCTV-12,http://38.75.136.137:98/gslb/dsdqpub/cctv12hd.m3u8?auth=testpub

CCTV-12,http://38.75.136.137:98/gslb/dsdqca/cctv12hd.m3u8?auth=test20251009

CCTV-12,http://tvlist.top/jd/index.php?id=cctv12&qt=183.224.122.114:8014

CCTV-12,https://stream1.freetv.fun/2c98c616dcd0625e1925f95296d9a84fa33e6837825cc93edd4ec07f6d4b6ac0.ctv

CCTV-12,https://stream1.freetv.fun/c5cd84b34ff497439fa824ba27f2fcd3a21bcf8fcd2464ae27d03186d305450e.ctv




CCTV-13,http://38.75.136.137:98/gslb/dsdqpub/cctv13hd.m3u8?auth=testpub

CCTV-13,http://38.75.136.137:98/gslb/dsdqca/cctv13hd.m3u8?auth=test20251009

CCTV-13,http://keke.kandiantv.cn/migu720p.php?id=608807423

CCTV-13,http://tvlist.top/jd/index.php?id=cctv13&qt=183.224.122.114:8014

CCTV-13,http://tvlist.top/jd/index.php?id=cctv13&qt=222.128.15.132:8014

CCTV-13,https://stream1.freetv.fun/dbe09664abd438c8571db1ff21d0b8ada1c9009e3a7c90681d9ec1592cf9d726.ctv


CCTV-14,http://38.75.136.137:98/gslb/dsdqpub/cctv14hd.m3u8?auth=testpub

CCTV-14,http://38.75.136.137:98/gslb/dsdqca/cctv14hd.m3u8?auth=test20251009

CCTV-14,http://keke.kandiantv.cn/migu720p.php?id=624878440

CCTV-14,http://tvlist.top/jd/index.php?id=cctv14&qt=183.224.122.114:8014

CCTV-14,https://stream1.freetv.fun/781160ec82b1ce64be6abc6e2be2a756afa50d78f53368dcb5d4eb6742976aa5.ctv

CCTV-14,https://stream1.freetv.fun/03ae5db7808ec6ed3f6c38d468b2e78904d19a4d3c1116d550221f8e0896e462.ctv



CCTV-15,http://38.75.136.137:98/gslb/dsdqpub/cctv15hd.m3u8?auth=testpub

CCTV-15,http://38.75.136.137:98/gslb/dsdqca/cctv15hd.m3u8?auth=test20251009

CCTV-15,http://keke.kandiantv.cn/migu720p.php?id=673168223

CCTV-15,http://tvlist.top/jd/index.php?id=cctv15&qt=183.224.122.114:8014

CCTV-15,http://dentist.dsmv.top:7777/udp/239.49.0.128:8000

CCTV-15,https://stream1.freetv.fun/5c883507a7ca726895abaaff8d7049492f501ad2acba8ce9ef950748e33df390.ctv

CCTV-15,https://stream1.freetv.fun/2c02ba7886ffaec4d28d5f9246f2bbf8dd89da8771f03f3bbbef49361b4cbb88.m3u8






CCTV-16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub

CCTV-16,http://38.75.136.137:98/gslb/dsdqca/cctv16hd.m3u8?auth=test20251009

CCTV-16,http://tvlist.top/jd/index.php?id=cctv16&qt=183.224.122.114:8014

CCTV-16,http://69.30.246.194/live/cctv16.m3u8

CCTB-16,http://gmxw.7766.org:808/hls/169/index.m3u8

CCTV-16,https://stream1.freetv.fun/a18231e4a2cb9c62f36324dd04dd68d63656660e7dba97b9a3a70daab8e6a5db.ctv



CCTV-17,http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub

CCTV-17,http://38.75.136.137:98/gslb/dsdqca/cctv17hd.m3u8?auth=test20251009

CCTV-17,http://www.wxzmz.com:8800/udp/239.49.8.132:6000

CCTV-17,https://stream1.freetv.fun/94e26e1363fc97f02214d31b3f6252e8102b00829aaf97aff9d098d447051a20.ctv

CCTV-17,https://stream1.freetv.fun/e70da46c7c0d4f2fff20967d48a6b0da3683e291d0b9a54b8bd22f36f2c46c4e.ctv

CCTV-17,https://stream1.freetv.fun/e708db23c72b7ff54d1311af9347bd7a3d20831bc1554f0aa3adfd27beb3510f.m3u8













CCTV-1,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=1
CCTV-1,webview://https://tv.cctv.com/live/cctv1/
CCTV-1,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv1/
CCTV-1,webview://https://yangshipin.cn/tv/home?pid=600001859



CCTV-2,webview://https://tv.cctv.com/live/cctv2/
CCTV-2,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv2/
CCTV-2,webview://https://www.yangshipin.cn/tv/home?pid=600001800


CCTV-3,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=2
CCTV-3,webview://https://tv.cctv.com/live/cctv3/m/
CCTV-3,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv3/
CCTV-3,webview://https://yangshipin.cn/tv/home?pid=600001801



CCTV-4,webview://https://tv.cctv.com/live/cctv4/m/
CCTV-4,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv4/
CCTV-4,webview://https://www.yangshipin.cn/tv/home?pid=600001814


CCTV-5,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=3
CCTV-5,webview://https://tv.cctv.com/live/cctv5/
CCTV-5,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv5/
CCTV-5,webview://https://yangshipin.cn/tv/home?pid=600001818


CCTV-5+,webview://https://tv.cctv.com/live/cctv5plus/
CCTV-5+,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv5plus/
CCTV5+,webview://https://yangshipin.cn/tv/home?pid=600001817


CCTV-6,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=4
CCTV-6,webview://https://tv.cctv.com/live/cctv6/
CCTV-6,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv6/
CCTV-6,webview://https://yangshipin.cn/tv/home?pid=600108442



CCTV-7,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=5
CCTV-7,webview://https://tv.cctv.com/live/cctv7/m/
CCTV-7,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv7/
CCTV-7,webview://https://www.yangshipin.cn/tv/home?pid=600004092


CCTV-8,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv8/
CCTV-8,webview://https://yangshipin.cn/tv/home?pid=600001803
CCTV-8,webview://https://tv.cctv.com/live/cctv8/


CCTV-9,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=6
CCTV-9,webview://https://tv.cctv.com/live/cctvjilu/m/
CCTV-9,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctvjilu/
CCTV-9,webview://https://www.yangshipin.cn/tv/home?pid=600004078


CCTV-10,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=7
CCTV-10,webview://https://tv.cctv.com/live/cctv10/
CCTV-10,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv10/
CCTV-10,webview://https://www.yangshipin.cn/tv/home?pid=600001805


CCTV-11,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=8
CCTV-11,webview://https://tv.cctv.com/live/cctv11/
CCTV-11,webview://https://www.yangshipin.cn/tv/home?pid=600001806



CCTV-12,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=9
CCTV-12,webview://https://tv.cctv.com/live/cctv12/
CCTV-12,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv12/
CCTV-12,webview://https://www.yangshipin.cn/tv/home?pid=600001807



CCTV-13,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=10
CCTV-13,webview://https://tv.cctv.com/live/cctv13/
CCTV-13,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv13/
CCTV-13,webview://https://yangshipin.cn/tv/home?pid=600001811



CCTV-14,webview://https://tv.cctv.com/live/cctvchild/
CCTV-14,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctvchild/
CCTV-14,webview://https://www.yangshipin.cn/tv/home?pid=600001809


CCTV-15,webview://https://tv.cctv.com/live/cctv15/
CCTV-15,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv15/
CCTV-15,webview://https://www.yangshipin.cn/tv/home?pid=600001815



CCTV-16,webview://https://tv.cctv.com/live/cctv16/
CCTV-16,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv16/
CCTV-16,webview://https://www.yangshipin.cn/tv/home?pid=600098637


CCTV-17,webview://https://tv.cctv.com/live/cctv17/
CCTV-17,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctv17/
CCTV-17,webview://https://www.yangshipin.cn/tv/home?pid=600001810


CCTV-4K,webview://https://www.yangshipin.cn/tv/home?pid=600002264
CCTV-8K,webview://https://yangshipin.cn/tv/home?pid=600156816
CCTV4欧洲,webview://https://tv.cctv.com/live/cctveurope/
CCTV4欧洲,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctveurope/
CCTV4美洲,webview://https://tv.cctv.com/live/cctvamerica/
CCTV4美洲,webview://https://big5.cctv.com/gate/big5/tv.cctv.com/live/cctvamerica/

CECTV-1 汉语文化,video://http://m3u8.cec-tv.com.cn/?url=http://play.cec-tv.com.cn/channel/cec-tv1.m3u8
CECTV-1 汉语文化,video://http://play.cec-tv.com.cn/channel/cec-tv1.m3u8
CECTV-2 国际旅游,video://http://m3u8.cec-tv.com.cn/?url=http://play.cec-tv.com.cn/channel/cec-tv2.m3u8
CECTV-2 国际旅游,video://http://play.cec-tv.com.cn/channel/cec-tv2.m3u8
CECTV-3 国际教育,video://http://m3u8.cec-tv.com.cn/?url=http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
CECTV-3 国际教育,video://http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
CECTV-4 国际健康,video://http://m3u8.cec-tv.com.cn/?url=http://play.cec-tv.com.cn/channel/cec-tv4.m3u8
CECTV-4 国际健康,video://http://play.cec-tv.com.cn/channel/cec-tv4.m3u8

CGTN,video://https://www.cgtn.com/tv
CGTN,webview://https://www.cgtn.com/tv
CGTN,webview://https://yangshipin.cn/tv/home?pid=600014550
CGTN纪录,video://https://www.cgtn.com/channel/documentary
CGTN纪录,webview://https://www.cgtn.com/channel/documentary
CGTN纪录,webview://https://yangshipin.cn/tv/home?pid=600084781
CGTN法语,video://https://francais.cgtn.com/channel
CGTN法语,webview://https://francais.cgtn.com/channel
CGTN法语,webview://https://yangshipin.cn/tv/home?pid=600084704
CGTN俄语,webview://https://yangshipin.cn/tv/home?pid=600084758
CGTN俄语,webview://https://russian.cgtn.com/channel
CGTN西班牙语,video://https://espanol.cgtn.com/en-directo
CGTN西班牙语,webview://https://espanol.cgtn.com/en-directo
CGTN西班牙语,webview://https://yangshipin.cn/tv/home?pid=600084744
CGTN阿拉伯语,video://https://arabic.cgtn.com/channel
CGTN阿拉伯语,webview://https://arabic.cgtn.com/channel
CGTN阿拉伯语,webview://https://yangshipin.cn/tv/home?pid=600084782

CETV-1,webview://https://yangshipin.cn/tv/home?pid=600171827
CETV-1,webview://https://tv.gxtv.cn/channel/channelivePlay_ffa6b6e1b32b4a16a73eb3ef66f8bfc7.html
CETV-2,webview://https://tv.gxtv.cn/channel/channelivePlay_80d0ffb42c114eaf9663708629ff0a3e.html
CETV-4,webview://https://tv.gxtv.cn/channel/channelivePlay_67eace939278435bb4bca90800fb4225.html
CETV-4,webview://https://edu.cctv.com/cetv/







卫视,#genre#


北京卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGoxLmp4d2x0eC5jb206ODAwMy9iandzLm0zdTg=
北京卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMjkvaW5kZXgubTN1OA==
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub
北京卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009
北京卫视,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=12
北京卫视,webview://https://www.xuexi.cn/xxqg.html?id=b2e730bcb7e8468ea028135c602a561d
北京卫视,webview://https://www.brtn.cn/btv/btvsy_index
北京卫视,webview://https://www.yangshipin.cn/tv/home?pid=600002309





湖北卫视,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub
湖北卫视,http://38.75.136.137:98/gslb/dsdqca/hbwshd.m3u8?auth=test20251009
湖北卫视,http://keke.kandiantv.cn/migu720p.php?id=947472496
湖北卫视,http://tvlist.top/jd/index.php?id=hbws&qt=183.224.122.114:8014
湖北卫视,http://dentist.dsmv.top:7777/udp/239.49.8.8:9632
湖北卫视,http://ccczb.top/mk2.php?ip=118.212.78.251:8014&id=hbws
湖北卫视,video://https://news.hbtv.com.cn/app/tv/431
湖北卫视,webview://https://www.xuexi.cn/xxqg.html?id=894c6f103e094ab58f51cf0f96870a3d
湖北卫视,webview://https://yangshipin.cn/tv/home?pid=600002508




湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGouanh3bHR4LmNvbTo4MDAzL2h1bmFud3MubTN1OA==
湖南卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTcvaW5kZXgubTN1OA==
湖南卫视,http://38.75.136.137:98/gslb/dsdqpub/hnwshd.m3u8?auth=testpub
湖南卫视,http://38.75.136.137:98/gslb/dsdqbv/hnwshd.m3u8?auth=test20251009
湖南卫视,http://ccczb.top/mk2.php?ip=118.212.78.251:8014&id=hunanws
湖南卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=hunanws
湖南卫视,video://https://www.mgtv.com/live/
湖南卫视,webview://https://yangshipin.cn/tv/home?pid=600002475




江苏卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGouanh3bHR4LmNvbTo4MDAzL2pzd3MubTN1OA==
江苏卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTkvaW5kZXgubTN1OA==
江苏卫视,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub
江苏卫视,http://38.75.136.137:98/gslb/dsdqca/jswshd.m3u8?auth=test20251009
江苏卫视,http://keke.kandiantv.cn/migu720p.php?id=623899368
江苏卫视,video://https://live.jstv.com/?channelId=534
江苏卫视,webview://https://live.jstv.com/?channelld=534
江苏卫视,webview://https://yangshipin.cn/tv/home?pid=600002521




东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub
东方卫视,http://38.75.136.137:98/gslb/dsdqbv/dfwshd.m3u8?auth=test20251009
东方卫视,http://keke.kandiantv.cn/migu720p.php?id=651632648
东方卫视,http://ccczb.top/mk2.php?ip=118.212.78.251:8014&id=dfws
东方卫视,video://https://live.kankanews.com/huikan?id=1
东方卫视,webview://https://live.kankanews.com/huikan
东方卫视,webview://https://yangshipin.cn/tv/home?pid=600002483



浙江卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGoxLmp4d2x0eC5jb206ODAwMy96andzLm0zdTg=
浙江卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTgvaW5kZXgubTN1OA==
浙江卫视,http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub
浙江卫视,http://38.75.136.137:98/gslb/dsdqca/zjwshd.m3u8?auth=test20251009
浙江卫视,http://ccczb.top/mk2.php?ip=118.212.78.251:8014&id=zjws
浙江卫视,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=11
浙江卫视,video://https://www.cztv.com/liveTV/101
浙江卫视,webview://https://www.xuexi.cn/xxqg.html?id=0b0936946bd7416fa80aaeb4072f369a
浙江卫视,webview://https://zmtv.cztv.com/cmsh5-share/prod/cztv-tvLive/index.html
浙江卫视,webview://https://yangshipin.cn/tv/home?pid=600002520



广东卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGouanh3bHR4LmNvbTo4MDAzL2dkd3MubTN1OA==
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
广东卫视,http://220.231.188.194:8088/hls/28/index.m3u8
广东卫视,http://23.237.228.134/live6/guangdong.m3u8
广东卫视,http://218.206.221.78:90/hls/25/index.m3u8
广东卫视,http://www.8888866.xyz:10000/udp/239.77.0.166:5146
广东卫视,http://yahao.myqnapcloud.com:4022/udp/239.77.0.166:5146
广东卫视,video://https://www.gdtv.cn/tvChannelDetail/43
广东卫视,webview://https://www.gdtv.cn/tvChannelDetail/43
广东卫视,webview://https://yangshipin.cn/tv/home?pid=600002485





广西卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub
广西卫视,http://38.75.136.137:98/gslb/dsdqca/gxwshd.m3u8?auth=test20251009
广西卫视,http://hmfs.f3322.net:3388/hls/27/index.m3u8
广西卫视,http://tvlist.top/jd/index.php?id=gxws&qt=183.224.122.114:8014
广西卫视,http://218.206.221.78:90/hls/45/index.m3u8
广西卫视,webview://https://tv.gxtv.cn/channel/channelivePlay_e7a7ab7df9fe11e88bcfe41f13b60c62.html
广西卫视,webview://https://yangshipin.cn/tv/home?pid=600002509




